발표시간,지역,발효시각,해당지역,내용
2025-07-17 11:10,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 07월 17일 11시 10분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역. 안면도 서쪽 평수구역). 충남남부앞바다(평수구역),
2025-07-17 12:40,대전·세종·충청남도,(1) 호우주의보 변경 : 2025년 07월 17일 12시 40분,(1) 호우주의보 변경 : 충청남도(공주. 부여. 서천). 세종,
2025-07-17 15:30,대전·세종·충청남도,(1) 호우주의보 변경 : 2025년 07월 17일 15시 30분,(1) 호우주의보 변경 : 충청남도(논산. 금산. 계룡). 대전,
2025-07-19 03:30,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 07월 19일 03시 30분,(1) 호우경보 변경 : 충청남도(보령. 서천),
2025-07-19 12:00,대전·세종·충청남도,(1) 호우주의보 변경 : 2025년 07월 19일 12시 00분,(1) 호우주의보 변경 : 충청남도(보령. 서천),
2025-07-19 16:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 07월 19일 16시 00분,(1) 호우주의보 해제 : 충청남도. 대전. 세종,
2025-07-20 16:20,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 07월 20일 16시 20분,(1) 폭염주의보 발표 : 충청남도(아산. 부여. 청양. 보령). 세종,
2025-07-21 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 07월 21일 10시 00분 / (2) 폭염경보 변경 : 2025년 07월 21일 10시 00분,(1) 폭염주의보 발표 : 충청남도(천안. 공주. 논산. 금산. 예산. 당진. 서천. 홍성). 대전 / (2) 폭염경보 변경 : 세종,
2025-07-22 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 07월 22일 10시 00분 / (2) 폭염경보 변경 : 2025년 07월 22일 10시 00분,(1) 폭염주의보 발표 : 충청남도(태안. 서산. 계룡) / (2) 폭염경보 변경 : 충청남도(천안. 공주. 아산. 논산. 부여. 당진. 보령). 대전,
2025-07-22 14:20,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 07월 22일 14시 20분,(1) 호우주의보 발표 : 충청남도(천안),
2025-07-22 16:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 07월 22일 16시 00분,(1) 호우주의보 해제 : 충청남도(천안),
2025-07-23 10:00,대전·세종·충청남도,(1) 폭염경보 변경 : 2025년 07월 23일 10시 00분,(1) 폭염경보 변경 : 충청남도(금산. 청양),
2025-07-24 10:00,대전·세종·충청남도,(1) 폭염경보 변경 : 2025년 07월 24일 10시 00분,(1) 폭염경보 변경 : 충청남도(예산. 홍성. 계룡),
2025-07-25 10:00,대전·세종·충청남도,(1) 폭염경보 변경 : 2025년 07월 25일 10시 00분,(1) 폭염경보 변경 : 충청남도(태안. 서산. 서천),
2025-08-03 16:30,대전·세종·충청남도,(1) 폭염경보 해제 : 2025년 08월 03일 16시 30분,(1) 폭염경보 해제 : 충청남도. 대전. 세종,
2025-08-03 17:10,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 03일 17시 10분,(1) 호우주의보 발표 : 충청남도(보령. 서천),
2025-08-03 18:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 03일 18시 00분,(1) 호우주의보 발표 : 충청남도(태안. 서산. 홍성),
2025-08-03 18:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 03일 18시 30분 / (2) 호우경보 변경 : 2025년 08월 03일 18시 30분,(1) 호우주의보 발표 : 충청남도(공주. 논산. 부여. 청양. 계룡) / (2) 호우경보 변경 : 충청남도(보령),
2025-08-03 19:30,대전·세종·충청남도,(1) 풍랑주의보 발표 : 2025년 08월 03일 19시 30분,(1) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 4일 오전(09시~12시)
2025-08-03 20:10,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 03일 20시 10분,(1) 호우주의보 발표 : 충청남도(예산). 세종,
2025-08-03 20:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 03일 20시 30분,(1) 호우주의보 발표 : 충청남도(금산). 대전,
2025-08-03 23:40,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 03일 23시 40분,(1) 호우주의보 발표 : 충청남도(천안),
2025-08-04 02:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 08월 04일 02시 00분 / (2) 호우주의보 변경 : 2025년 08월 04일 02시 00분,(1) 호우주의보 해제 : 충청남도(천안. 예산. 태안. 서산. 홍성) / (2) 호우주의보 변경 : 충청남도(보령),
2025-08-04 04:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 08월 04일 04시 00분 / (2) 풍랑주의보 해제 : 2025년 08월 04일 05시 00분,(1) 호우주의보 해제 : 충청남도(공주. 논산. 금산. 부여. 청양. 보령. 서천. 계룡). 대전. 세종 / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-08-04 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 08월 04일 11시 00분,(1) 폭염주의보 발표 : 충청남도(천안. 공주. 논산. 금산. 부여. 청양. 예산. 보령. 서천. 홍성. 계룡). 대전. 세종,
2025-08-05 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 08월 05일 11시 00분,(1) 폭염주의보 발표 : 충청남도(아산. 당진),
2025-08-06 13:00,대전·세종·충청남도,(1) 폭염주의보 해제 : 2025년 08월 06일 13시 00분,(1) 폭염주의보 해제 : 충청남도(아산. 당진),
2025-08-06 16:00,대전·세종·충청남도,(1) 폭염주의보 해제 : 2025년 08월 06일 18시 00분,(1) 폭염주의보 해제 : 충청남도(천안. 공주. 논산. 금산. 부여. 청양. 예산. 보령. 서천. 홍성. 계룡). 대전. 세종,
2025-08-13 03:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 13일 03시 00분,(1) 호우주의보 발표 : 충청남도(태안. 서산),
2025-08-13 08:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 08월 13일 08시 30분,(1) 호우주의보 해제 : 충청남도(태안. 서산),
2025-08-13 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 08월 13일 11시 00분,(1) 폭염주의보 발표 : 충청남도(논산. 금산. 부여. 보령. 서천),
2025-08-13 18:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 13일 18시 00분,(1) 호우주의보 발표 : 충청남도(태안. 서산),
2025-08-13 18:30,대전·세종·충청남도,(1) 호우경보 발표 : 2025년 08월 13일 18시 30분 / (2) 호우경보 변경 : 2025년 08월 13일 18시 30분,(1) 호우경보 발표 : 충청남도(당진) / (2) 호우경보 변경 : 충청남도(태안. 서산),
2025-08-13 19:00,대전·세종·충청남도,(1) 풍랑주의보 발표 : 2025년 08월 13일 19시 00분,(1) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 14일 새벽(03시~06시)
2025-08-13 19:40,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 13일 19시 40분,(1) 호우주의보 발표 : 충청남도(천안. 아산. 예산),
2025-08-13 20:15,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 13일 20시 15분,(1) 호우주의보 발표 : 충청남도(홍성),
2025-08-13 20:45,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 08월 13일 20시 45분,(1) 호우경보 변경 : 충청남도(홍성),
2025-08-14 00:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 08월 14일 00시 00분,(1) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-08-14 09:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 14일 09시 30분,(1) 호우주의보 발표 : 충청남도(공주. 청양. 보령). 세종,
2025-08-14 10:25,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 08월 14일 10시 25분,(1) 호우경보 변경 : 충청남도(예산),
2025-08-14 12:30,대전·세종·충청남도,(1) 호우주의보 변경 : 2025년 08월 14일 12시 30분,(1) 호우주의보 변경 : 충청남도(예산. 태안. 당진. 서산. 홍성),
2025-08-14 14:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 08월 14일 14시 00분,(1) 호우주의보 해제 : 충청남도(천안. 공주. 아산. 청양. 예산. 태안. 당진. 서산. 보령. 홍성). 세종,
2025-08-15 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 08월 15일 11시 00분,(1) 폭염주의보 발표 : 충청남도(천안. 공주. 아산. 청양. 예산. 홍성. 계룡). 대전. 세종,
2025-08-16 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 08월 16일 11시 00분 / (2) 폭염경보 변경 : 2025년 08월 16일 11시 00분,(1) 폭염주의보 발표 : 충청남도(태안. 당진. 서산) / (2) 폭염경보 변경 : 충청남도(부여),
2025-08-19 10:00,대전·세종·충청남도,(1) 폭염경보 변경 : 2025년 08월 19일 11시 00분,(1) 폭염경보 변경 : 충청남도(아산). 세종,
2025-08-20 10:00,대전·세종·충청남도,(1) 폭염경보 변경 : 2025년 08월 20일 11시 00분,(1) 폭염경보 변경 : 충청남도(천안. 공주. 청양. 예산). 대전,
2025-08-22 10:00,대전·세종·충청남도,(1) 폭염경보 변경 : 2025년 08월 22일 11시 00분,(1) 폭염경보 변경 : 충청남도(논산. 금산. 태안. 당진. 서산. 보령. 홍성),
2025-08-25 16:30,대전·세종·충청남도,(1) 폭염경보 해제 : 2025년 08월 25일 16시 30분 / (2) 폭염주의보 해제 : 2025년 08월 25일 16시 30분,(1) 폭염경보 해제 : 충청남도(서천. 계룡 제외). 대전. 세종 / (2) 폭염주의보 해제 : 충청남도(서천. 계룡),
2025-08-25 23:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 25일 23시 30분,(1) 호우주의보 발표 : 충청남도(예산. 당진. 서산. 홍성),
2025-08-26 00:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 26일 00시 00분,(1) 호우주의보 발표 : 충청남도(보령),
2025-08-26 01:10,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 26일 01시 10분 / (2) 호우경보 변경 : 2025년 08월 26일 01시 10분,(1) 호우주의보 발표 : 충청남도(태안) / (2) 호우경보 변경 : 충청남도(보령),
2025-08-26 02:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 26일 02시 00분,(1) 호우주의보 발표 : 충청남도(천안. 공주. 아산. 청양). 세종,
2025-08-26 03:00,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 08월 26일 03시 00분,(1) 호우경보 변경 : 충청남도(예산),
2025-08-26 03:50,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 08월 26일 03시 50분,(1) 호우경보 변경 : 충청남도(천안),
2025-08-26 04:30,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 08월 26일 04시 30분,(1) 호우경보 변경 : 세종,
2025-08-26 05:15,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 26일 05시 15분,(1) 호우주의보 발표 : 충청남도(논산. 부여. 계룡). 대전,
2025-08-26 05:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 26일 05시 30분,(1) 호우주의보 발표 : 충청남도(금산. 서천),
2025-08-26 06:00,대전·세종·충청남도,(1) 호우주의보 변경 : 2025년 08월 26일 06시 00분,(1) 호우주의보 변경 : 충청남도(천안. 예산. 보령). 세종,
2025-08-26 07:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 08월 26일 07시 00분,(1) 호우주의보 해제 : 충청남도(천안. 공주. 아산. 청양. 예산. 태안. 당진. 서산. 보령. 홍성). 세종,
2025-08-26 09:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 08월 26일 09시 00분,(1) 호우주의보 해제 : 충청남도(논산. 금산. 부여. 서천. 계룡). 대전,
2025-08-27 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 08월 27일 11시 00분,(1) 폭염주의보 발표 : 충청남도(공주. 아산. 부여. 청양. 보령. 홍성),
2025-08-28 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 08월 28일 11시 00분,(1) 폭염주의보 발표 : 충청남도(천안. 논산. 금산. 예산. 당진. 계룡). 대전. 세종,
2025-08-29 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 08월 29일 11시 00분 / (2) 폭염경보 변경 : 2025년 08월 29일 11시 00분,(1) 폭염주의보 발표 : 충청남도(태안. 서산. 서천) / (2) 폭염경보 변경 : 충청남도(공주. 아산),
2025-08-31 13:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 08월 31일 13시 00분,(1) 호우주의보 발표 : 충청남도(태안),
2025-08-31 15:50,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 08월 31일 15시 50분,(1) 호우주의보 해제 : 충청남도(태안),
2025-08-31 16:00,대전·세종·충청남도,(1) 폭염경보 해제 : 2025년 08월 31일 18시 00분 / (2) 폭염주의보 해제 : 2025년 08월 31일 18시 00분,(1) 폭염경보 해제 : 충청남도(공주. 아산) / (2) 폭염주의보 해제 : 충청남도(공주. 아산 제외). 대전. 세종,
2025-09-01 08:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 01일 08시 30분,(1) 호우주의보 발표 : 충청남도(태안. 홍성),
2025-09-01 09:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 01일 09시 00분,(1) 호우주의보 발표 : 충청남도(예산),
2025-09-01 09:20,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 01일 09시 20분,(1) 호우주의보 발표 : 충청남도(보령),
2025-09-01 09:50,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 09월 01일 09시 50분,(1) 호우경보 변경 : 충청남도(보령),
2025-09-01 10:50,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 09월 01일 10시 50분,(1) 호우경보 변경 : 충청남도(홍성),
2025-09-01 14:00,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 09월 01일 14시 00분,(1) 호우경보 변경 : 충청남도(태안),
2025-09-01 15:20,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 01일 15시 20분 / (2) 호우경보 해제 : 2025년 09월 01일 15시 20분 / (3) 호우주의보 해제 : 2025년 09월 01일 15시 20분 / (4) 호우주의보 변경 : 2025년 09월 01일 15시 20분,(1) 호우주의보 발표 : 충청남도(서천) / (2) 호우경보 해제 : 충청남도(태안) / (3) 호우주의보 해제 : 충청남도(예산) / (4) 호우주의보 변경 : 충청남도(보령. 홍성),
2025-09-01 16:50,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 01일 16시 50분 / (2) 호우주의보 해제 : 2025년 09월 01일 16시 50분,(1) 호우주의보 발표 : 충청남도(금산) / (2) 호우주의보 해제 : 충청남도(홍성),
2025-09-01 20:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 09월 01일 20시 30분,(1) 호우주의보 해제 : 충청남도(보령),
2025-09-01 21:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 09월 01일 21시 30분,(1) 호우주의보 해제 : 충청남도(서천),
2025-09-02 01:00,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 09월 02일 01시 00분,(1) 호우주의보 해제 : 충청남도(금산),
2025-09-05 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 09월 05일 11시 00분,(1) 폭염주의보 발표 : 충청남도(공주. 논산). 대전. 세종,
2025-09-06 10:00,대전·세종·충청남도,(1) 폭염주의보 발표 : 2025년 09월 06일 11시 00분,(1) 폭염주의보 발표 : 충청남도(천안. 아산. 부여. 청양. 예산. 태안. 당진. 서산. 보령. 홍성. 계룡),
2025-09-06 16:30,대전·세종·충청남도,(1) 폭염주의보 해제 : 2025년 09월 06일 16시 30분,(1) 폭염주의보 해제 : 충청남도(금산. 서천 제외). 대전. 세종,
2025-09-06 16:40,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 06일 16시 40분,(1) 호우주의보 발표 : 충청남도(태안. 당진. 서산),
2025-09-06 18:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 06일 18시 00분,(1) 호우주의보 발표 : 충청남도(천안. 아산. 예산),
2025-09-06 19:15,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 06일 19시 15분 / (2) 호우경보 변경 : 2025년 09월 06일 19시 15분,(1) 호우주의보 발표 : 충청남도(홍성) / (2) 호우경보 변경 : 충청남도(태안),
2025-09-06 20:00,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 06일 20시 00분,(1) 호우주의보 발표 : 충청남도(보령). 세종,
